Extracellular,Intracellular_PD1
-1.480099999999999992e-02,-4.723124999999999574e+00
-1.083399999999999988e-02,-4.777752000000000443e+00
-2.822900000000000062e-02,-4.738078999999999930e+00
-1.907400000000000068e-02,-4.729839000000000127e+00
-1.358099999999999932e-02,-4.753643000000000285e+00
-2.151499999999999940e-02,-4.761273000000000089e+00
-3.891100000000000114e-02,-4.732586000000000404e+00
-5.081299999999999706e-02,-4.709087000000000245e+00
-4.348799999999999888e-02,-4.753643000000000285e+00
-2.517700000000000146e-02,-4.746318999999999733e+00
-6.210399999999999948e-02,-4.733806000000000402e+00
-9.506399999999999573e-02,-4.753948000000000285e+00
-9.353799999999999615e-02,-4.760051999999999950e+00
-1.127640000000000031e-01,-4.725260999999999711e+00
-1.118490000000000040e-01,-4.754559000000000424e+00
-9.689499999999999502e-02,-4.749064999999999870e+00
-7.187000000000000333e-02,-4.742962000000000344e+00
-8.072000000000000008e-02,-4.744792999999999594e+00
-4.684499999999999775e-02,-4.761273000000000089e+00
-2.945000000000000048e-02,-4.765850000000000364e+00
-1.067999999999999939e-03,-4.762493000000000087e+00
1.480099999999999992e-02,-4.736857999999999791e+00
2.120999999999999969e-02,-4.769817999999999891e+00
4.440399999999999903e-02,-4.699931000000000303e+00
6.393500000000000572e-02,-4.719463000000000186e+00
3.891100000000000114e-02,-4.760966999999999949e+00
3.005999999999999991e-02,-4.757609999999999673e+00
2.456699999999999856e-02,-4.750896000000000008e+00
5.264400000000000329e-02,-4.733501000000000403e+00
6.149400000000000005e-02,-4.700237000000000442e+00
4.135199999999999987e-02,-4.718853000000000186e+00
3.372200000000000197e-02,-4.750591000000000008e+00
4.165699999999999958e-02,-4.742046000000000205e+00
2.578799999999999842e-02,-4.738078999999999930e+00
9.613000000000000017e-03,-4.773785000000000167e+00
5.645999999999999977e-03,-4.713969999999999771e+00
9.917999999999999733e-03,-4.732586000000000404e+00
6.256000000000000276e-03,-4.727702999999999989e+00
-1.067999999999999939e-03,-4.749371000000000009e+00
-9.003000000000000586e-03,-4.763409000000000226e+00
-3.510000000000000099e-03,-4.740215000000000067e+00
-3.830000000000000071e-02,-4.749064999999999870e+00
-2.456699999999999856e-02,-4.749371000000000009e+00
-4.287799999999999945e-02,-4.717632000000000048e+00
-3.158600000000000296e-02,-4.739605000000000068e+00
-4.120000000000000398e-03,-4.733501000000000403e+00
-2.487199999999999828e-02,-4.695964000000000027e+00
-3.128100000000000325e-02,-4.708782000000000245e+00
-6.607200000000000573e-02,-4.717937000000000047e+00
-2.395699999999999913e-02,-4.725871999999999851e+00
-2.853400000000000034e-02,-4.712443999999999633e+00
-2.975500000000000020e-02,-4.722514999999999574e+00
-4.440399999999999903e-02,-4.742657000000000345e+00
-3.158600000000000296e-02,-4.717937000000000047e+00
-7.827900000000000136e-02,-4.686809000000000225e+00
-1.480099999999999992e-02,-4.694437999999999889e+00
-2.212599999999999983e-02,-4.717937000000000047e+00
-1.602200000000000152e-02,-4.719158000000000186e+00
-3.128100000000000325e-02,-4.709087000000000245e+00
-4.580000000000000195e-04,-4.708782000000000245e+00
-3.189100000000000268e-02,-4.692606999999999751e+00
-7.172000000000000423e-03,-4.725260999999999711e+00
-1.754800000000000110e-02,-4.679484000000000421e+00
-1.297000000000000063e-02,-4.741131000000000206e+00
-3.677400000000000113e-02,-4.745707999999999593e+00
-1.205499999999999974e-02,-4.719463000000000186e+00
-1.052900000000000016e-02,-4.699016000000000304e+00
7.630000000000000063e-04,-4.688945000000000363e+00
-5.341000000000000261e-03,-4.700847000000000442e+00
-3.707900000000000085e-02,-4.705424999999999969e+00
-1.327500000000000034e-02,-4.703898999999999830e+00
-3.280700000000000283e-02,-4.703898999999999830e+00
-3.189100000000000268e-02,-4.717632000000000048e+00
-2.914500000000000077e-02,-4.721599000000000323e+00
-4.959199999999999720e-02,-4.694132999999999889e+00
-3.646900000000000142e-02,-4.696880000000000166e+00
-4.074200000000000044e-02,-4.677653000000000283e+00
-3.860500000000000043e-02,-4.691996999999999751e+00
-3.311200000000000254e-02,-4.691385999999999612e+00
-3.524800000000000155e-02,-4.681620999999999810e+00
-2.395699999999999913e-02,-4.679789000000000421e+00
-2.731400000000000147e-02,-4.681620999999999810e+00
-1.693800000000000167e-02,-4.700847000000000442e+00
-2.120999999999999969e-02,-4.696880000000000166e+00
-1.388600000000000077e-02,-4.679789000000000421e+00
-1.327500000000000034e-02,-4.695659000000000027e+00
-3.067100000000000035e-02,-4.683756999999999948e+00
-3.219700000000000339e-02,-4.687724000000000224e+00
-2.761900000000000119e-02,-4.695354000000000028e+00
-1.388600000000000077e-02,-4.705729999999999968e+00
-1.083399999999999988e-02,-4.681009999999999671e+00
-7.477000000000000139e-03,-4.658731999999999651e+00
-1.678000000000000021e-03,-4.680399999999999672e+00
-5.341000000000000261e-03,-4.672464999999999868e+00
-8.087000000000000438e-03,-4.686809000000000225e+00
-1.480099999999999992e-02,-4.697795000000000165e+00
-2.181999999999999912e-02,-4.681620999999999810e+00
-5.950999999999999693e-03,-4.691690999999999612e+00
-3.341700000000000226e-02,-4.696880000000000166e+00
-1.510599999999999964e-02,-4.680399999999999672e+00
-1.846300000000000024e-02,-4.677958000000000283e+00
-3.494300000000000184e-02,-4.705118999999999829e+00
-3.769000000000000128e-02,-4.695047999999999888e+00
-4.745599999999999818e-02,-4.722209999999999575e+00
-1.235999999999999946e-02,-4.705729999999999968e+00
-7.172000000000000423e-03,-4.681620999999999810e+00
-2.288999999999999802e-03,-4.676127000000000145e+00
-2.945000000000000048e-02,-4.703592999999999691e+00
-2.243099999999999955e-02,-4.667277000000000342e+00
-3.799500000000000099e-02,-4.674601000000000006e+00
-1.541200000000000035e-02,-4.686503000000000085e+00
-2.151499999999999940e-02,-4.710002000000000244e+00
-1.205499999999999974e-02,-4.702372999999999692e+00
-1.968400000000000011e-02,-4.692606999999999751e+00
4.729999999999999830e-03,-4.690775999999999613e+00
-4.580000000000000195e-04,-4.681314999999999671e+00
-1.541200000000000035e-02,-4.684671999999999947e+00
-3.524800000000000155e-02,-4.693827999999999889e+00
-2.670300000000000104e-02,-4.695964000000000027e+00
-1.663200000000000095e-02,-4.705729999999999968e+00
-1.815800000000000053e-02,-4.717020999999999908e+00
-2.273599999999999927e-02,-4.662088999999999928e+00
-6.256000000000000276e-03,-4.678569000000000422e+00
-1.876900000000000096e-02,-4.675212000000000145e+00
-2.090499999999999997e-02,-4.688029000000000224e+00
-2.792400000000000090e-02,-4.693522999999999890e+00
7.630000000000000063e-04,-4.703898999999999830e+00
-1.297000000000000063e-02,-4.692911999999999750e+00
-1.663200000000000095e-02,-4.708171000000000106e+00
-9.613000000000000017e-03,-4.724345999999999712e+00
-9.917999999999999733e-03,-4.706034999999999968e+00
-3.433300000000000241e-02,-4.659647999999999790e+00
-1.998899999999999982e-02,-4.674601000000000006e+00
-3.311200000000000254e-02,-4.671549999999999869e+00
-2.426199999999999884e-02,-4.685283000000000087e+00
-1.632700000000000123e-02,-4.657816000000000400e+00
-4.043599999999999972e-02,-4.655680000000000263e+00
-2.273599999999999927e-02,-4.692606999999999751e+00
-2.288999999999999802e-03,-4.710307000000000244e+00
-2.700800000000000076e-02,-4.678264000000000422e+00
-1.174900000000000076e-02,-4.701457000000000441e+00
-1.571699999999999833e-02,-4.677348000000000283e+00
-1.937900000000000039e-02,-4.679179000000000421e+00
2.899000000000000101e-03,-4.678264000000000422e+00
-1.358099999999999932e-02,-4.681925999999999810e+00
-4.729999999999999830e-03,-4.692301999999999751e+00
5.645999999999999977e-03,-4.701152000000000442e+00
-4.425000000000000114e-03,-4.693827999999999889e+00
9.613000000000000017e-03,-4.691385999999999612e+00
-3.555400000000000227e-02,-4.688945000000000363e+00
-2.426199999999999884e-02,-4.726481999999999850e+00
-1.358099999999999932e-02,-4.694132999999999889e+00
-3.510000000000000099e-03,-4.685893000000000086e+00
3.203999999999999817e-03,-4.718853000000000186e+00
-3.203999999999999817e-03,-4.677653000000000283e+00
-2.426199999999999884e-02,-4.699931000000000303e+00
-4.580000000000000195e-04,-4.691385999999999612e+00
-3.463800000000000212e-02,-4.711223000000000383e+00
-3.510000000000000099e-03,-4.706644999999999968e+00
-7.630000000000000063e-04,-4.695964000000000027e+00
-2.609300000000000161e-02,-4.663005000000000067e+00
-1.876900000000000096e-02,-4.699016000000000304e+00
-2.365099999999999841e-02,-4.708171000000000106e+00
-2.181999999999999912e-02,-4.708476000000000106e+00
-1.907400000000000068e-02,-4.674907000000000146e+00
-8.697999999999999135e-03,-4.704813999999999830e+00
-1.419100000000000049e-02,-4.705729999999999968e+00
-9.917999999999999733e-03,-4.704813999999999830e+00
-1.510599999999999964e-02,-4.688945000000000363e+00
-1.266499999999999918e-02,-4.689860000000000362e+00
-5.645999999999999977e-03,-4.664225000000000065e+00
-1.235999999999999946e-02,-4.695659000000000027e+00
1.984000000000000086e-03,-4.704203999999999830e+00
-9.003000000000000586e-03,-4.699016000000000304e+00
-2.243099999999999955e-02,-4.678264000000000422e+00
-2.334599999999999870e-02,-4.694742999999999888e+00
-1.998899999999999982e-02,-4.676127000000000145e+00
-1.205499999999999974e-02,-4.686809000000000225e+00
-2.487199999999999828e-02,-4.681009999999999671e+00
-2.151499999999999940e-02,-4.706339999999999968e+00
-1.998899999999999982e-02,-4.714274999999999771e+00
-1.785300000000000081e-02,-4.680094999999999672e+00
-2.822900000000000062e-02,-4.679789000000000421e+00
-4.623499999999999832e-02,-4.696574000000000026e+00
-1.968400000000000011e-02,-4.685893000000000086e+00
-4.425000000000000114e-03,-4.706644999999999968e+00
-2.273599999999999927e-02,-4.717327000000000048e+00
1.144399999999999931e-02,-4.738688999999999929e+00
-9.308000000000000301e-03,-4.707256000000000107e+00
-3.005999999999999991e-02,-4.720073000000000185e+00
-2.761900000000000119e-02,-4.662698999999999927e+00
-5.050700000000000328e-02,-4.679484000000000421e+00
-2.853400000000000034e-02,-4.693827999999999889e+00
-2.243099999999999955e-02,-4.671549999999999869e+00
-1.419100000000000049e-02,-4.706339999999999968e+00
-2.395699999999999913e-02,-4.682230999999999810e+00
-1.907400000000000068e-02,-4.678569000000000422e+00
-1.693800000000000167e-02,-4.679484000000000421e+00
-2.700800000000000076e-02,-4.686809000000000225e+00
-1.052900000000000016e-02,-4.667582000000000342e+00
-1.449600000000000020e-02,-4.695964000000000027e+00
-1.022400000000000045e-02,-4.655680000000000263e+00
-1.876900000000000096e-02,-4.689860000000000362e+00
-3.005999999999999991e-02,-4.665141000000000204e+00
-4.013100000000000001e-02,-4.690165999999999613e+00
-1.388600000000000077e-02,-4.661783999999999928e+00
-2.304099999999999898e-02,-4.658731999999999651e+00
-2.334599999999999870e-02,-4.680399999999999672e+00
-2.487199999999999828e-02,-4.672159999999999869e+00
-2.090499999999999997e-02,-4.700847000000000442e+00
-8.392000000000000154e-03,-4.681314999999999671e+00
-1.358099999999999932e-02,-4.677653000000000283e+00
-2.792400000000000090e-02,-4.689250000000000362e+00
-2.975500000000000020e-02,-4.661172999999999789e+00
-3.814999999999999815e-03,-4.656901000000000401e+00
-1.937900000000000039e-02,-4.675212000000000145e+00
-1.724300000000000138e-02,-4.692911999999999750e+00
-2.029399999999999954e-02,-4.679179000000000421e+00
-4.580000000000000195e-04,-4.677958000000000283e+00
-4.580000000000000195e-04,-4.695659000000000027e+00
-1.678000000000000021e-03,-4.676432000000000144e+00
-1.907400000000000068e-02,-4.677653000000000283e+00
-2.060000000000000026e-02,-4.706339999999999968e+00
-1.358099999999999932e-02,-4.684366999999999948e+00
-3.769000000000000128e-02,-4.699626000000000303e+00
-4.287799999999999945e-02,-4.688945000000000363e+00
-4.165699999999999958e-02,-4.706949999999999967e+00
-3.799500000000000099e-02,-4.720073000000000185e+00
-1.419100000000000049e-02,-4.711833000000000382e+00
-1.724300000000000138e-02,-4.693216999999999750e+00
-4.653999999999999804e-02,-4.711833000000000382e+00
-3.341700000000000226e-02,-4.746928999999999732e+00
-2.151499999999999940e-02,-4.724040999999999713e+00
-1.998899999999999982e-02,-4.768901999999999752e+00
7.781999999999999855e-03,-4.738688999999999929e+00
-2.090499999999999997e-02,-4.707561000000000107e+00
-2.609300000000000161e-02,-4.747233999999999732e+00
-1.602200000000000152e-02,-4.755474000000000423e+00
-8.392000000000000154e-03,-4.731670000000000265e+00
-2.517700000000000146e-02,-4.735636999999999652e+00
-8.697999999999999135e-03,-4.756999999999999673e+00
-2.090499999999999997e-02,-4.761883000000000088e+00
-2.060000000000000026e-02,-4.782634999999999970e+00
-2.914500000000000077e-02,-4.747844999999999871e+00
-2.548299999999999871e-02,-4.775311000000000305e+00
-9.613000000000000017e-03,-4.745097999999999594e+00
-3.463800000000000212e-02,-4.760966999999999949e+00
-1.632700000000000123e-02,-4.784466000000000108e+00
-3.005999999999999991e-02,-4.800335999999999714e+00
-2.822900000000000062e-02,-4.768291999999999753e+00
-3.524800000000000155e-02,-4.765240000000000364e+00
-3.036499999999999963e-02,-4.775921000000000305e+00
-3.463800000000000212e-02,-4.778667999999999694e+00
-3.860500000000000043e-02,-4.775921000000000305e+00
-1.510599999999999964e-02,-4.794537000000000049e+00
-9.613000000000000017e-03,-4.793622000000000050e+00
-3.799500000000000099e-02,-4.764935000000000365e+00
-6.546100000000000529e-02,-4.794842000000000048e+00
-1.597619999999999874e-01,-4.791179999999999772e+00
-2.674909999999999788e-01,-4.796063000000000187e+00
-3.978030000000000177e-01,-4.794537000000000049e+00
-4.640270000000000228e-01,-4.790264999999999773e+00
-4.255740000000000078e-01,-4.790569999999999773e+00
-3.669789999999999996e-01,-4.781719999999999970e+00
-2.323949999999999905e-01,-4.795453000000000188e+00
-6.546100000000000529e-02,-4.801555999999999713e+00
1.582359999999999878e-01,-4.805829000000000129e+00
3.624020000000000019e-01,-4.758830999999999811e+00
5.037000000000000366e-01,-4.767070999999999614e+00
5.680929999999999591e-01,-4.790569999999999773e+00
5.787750000000000394e-01,-4.811626999999999654e+00
5.491719999999999935e-01,-4.800640999999999714e+00
4.887460000000000138e-01,-4.817731000000000208e+00
3.971919999999999895e-01,-4.812542999999999793e+00
3.361560000000000104e-01,-4.794842000000000048e+00
2.229339999999999933e-01,-4.816815000000000069e+00
1.350419999999999954e-01,-4.779277999999999693e+00
3.372200000000000197e-02,-4.773480000000000167e+00
-4.684499999999999775e-02,-4.795758000000000187e+00
-9.140199999999999714e-02,-4.832989999999999675e+00
-1.405359999999999943e-01,-4.803081999999999852e+00
-2.015720000000000012e-01,-4.804302999999999990e+00
-2.180509999999999948e-01,-4.812847999999999793e+00
-2.311739999999999906e-01,-4.789043999999999635e+00
-2.162199999999999955e-01,-4.799724999999999575e+00
-2.128629999999999967e-01,-4.762188000000000088e+00
-2.082859999999999989e-01,-4.785382000000000247e+00
-2.204929999999999946e-01,-4.747233999999999732e+00
-1.820400000000000074e-01,-4.783856000000000108e+00
-1.750210000000000099e-01,-4.801555999999999713e+00
-1.533529999999999893e-01,-4.799724999999999575e+00
-1.121540000000000037e-01,-4.789348999999999634e+00
-7.583700000000000163e-02,-4.798504999999999576e+00
-7.278600000000000347e-02,-4.801861999999999853e+00
-3.433300000000000241e-02,-4.826276000000000010e+00
-5.752700000000000174e-02,-4.782634999999999970e+00
-4.867599999999999705e-02,-4.789959999999999773e+00
-4.531899999999999817e-02,-4.793622000000000050e+00
-2.945000000000000048e-02,-4.783856000000000108e+00
-4.074200000000000044e-02,-4.807355000000000267e+00
-2.456699999999999856e-02,-4.796674000000000326e+00
1.530000000000000056e-04,-4.773480000000000167e+00
-4.580000000000000195e-04,-4.775921000000000305e+00
-2.304099999999999898e-02,-4.805219000000000129e+00
-9.613000000000000017e-03,-4.782939999999999969e+00
-1.571699999999999833e-02,-4.796368000000000187e+00
1.083399999999999988e-02,-4.813457999999999792e+00
6.866999999999999840e-03,-4.787823000000000384e+00
2.090499999999999997e-02,-4.775616000000000305e+00
-1.449600000000000020e-02,-4.759746999999999950e+00
-1.541200000000000035e-02,-4.781414999999999971e+00
1.113899999999999960e-02,-4.807660000000000267e+00
-1.968400000000000011e-02,-4.756694999999999673e+00
9.917999999999999733e-03,-4.789653999999999634e+00
1.510599999999999964e-02,-4.774395000000000167e+00
-5.035000000000000413e-03,-4.802471999999999852e+00
-8.392000000000000154e-03,-4.774090000000000167e+00
-3.616400000000000170e-02,-4.768291999999999753e+00
-1.358099999999999932e-02,-4.798809999999999576e+00
-2.731400000000000147e-02,-4.756999999999999673e+00
-2.731400000000000147e-02,-4.760051999999999950e+00
-1.998899999999999982e-02,-4.792095999999999911e+00
-9.917999999999999733e-03,-4.789043999999999635e+00
-9.003000000000000586e-03,-4.789043999999999635e+00
-2.029399999999999954e-02,-4.758220999999999812e+00
-2.700800000000000076e-02,-4.756694999999999673e+00
-1.297000000000000063e-02,-4.770122999999999891e+00
-6.560999999999999992e-03,-4.776226000000000305e+00
